source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
2424A,0,ABUCASIS_PRINACTIVO,EPOPROSTENOL,1354118,RxNorm,1970-01-01,2099-12-31,
2999A,0,ABUCASIS_PRINACTIVO,PEGAPTANIB,19063605,RxNorm,1970-01-01,2099-12-31,
2920A,0,ABUCASIS_PRINACTIVO,IBRITUMOMAB TIUXETAN,19068830,RxNorm,1970-01-01,2099-12-31,
2833A,0,ABUCASIS_PRINACTIVO,IMATINIB,1304107,RxNorm,1970-01-01,2099-12-31,
2429A,0,ABUCASIS_PRINACTIVO,ZOLPIDEM,744740,RxNorm,1970-01-01,2099-12-31,
2388A,0,ABUCASIS_PRINACTIVO,DOSULEPINA,19037989,RxNorm,1970-01-01,2099-12-31,
9143A,0,ABUCASIS_PRINACTIVO,NIVOLUMAB,45892628,RxNorm,1970-01-01,2099-12-31,
9247A,0,ABUCASIS_PRINACTIVO,RIBOCICLIB,1592911,RxNorm,1970-01-01,2099-12-31,
2482A,0,ABUCASIS_PRINACTIVO,ENOXAPARINA,1301025,RxNorm,1970-01-01,2099-12-31,
8283A,0,ABUCASIS_PRINACTIVO,ROMIPLOSTIM,19032407,RxNorm,1970-01-01,2099-12-31,
1490A,0,ABUCASIS_PRINACTIVO,FACTOR IX,1351935,RxNorm,1970-01-01,2099-12-31,
31A,0,ABUCASIS_PRINACTIVO,ORGOTEINA,19082874,RxNorm,1970-01-01,2099-12-31,
1619A,0,ABUCASIS_PRINACTIVO,FUSIDICO ACIDO,19010400,RxNorm,1970-01-01,2099-12-31,
300472A,0,ABUCASIS_PRINACTIVO,TIRAS REACTIVAS GLUCOSA SANGRE,4222987,SNOMED,1970-01-01,2099-12-31,
7275A,0,ABUCASIS_PRINACTIVO,PANTOPRAZOL,948078,RxNorm,1970-01-01,2099-12-31,
8476A,0,ABUCASIS_PRINACTIVO,TELAPREVIR,40239330,RxNorm,1970-01-01,2099-12-31,
8277A,0,ABUCASIS_PRINACTIVO,PITAVASTATINA,40165636,RxNorm,1970-01-01,2099-12-31,
2497A,0,ABUCASIS_PRINACTIVO,RAMIPRIL,1334456,RxNorm,1970-01-01,2099-12-31,
2401A,0,ABUCASIS_PRINACTIVO,BETAXOLOL,1322081,RxNorm,1970-01-01,2099-12-31,
828A,0,ABUCASIS_PRINACTIVO,CEFUROXIMA,1778162,RxNorm,1970-01-01,2099-12-31,
1850A,0,ABUCASIS_PRINACTIVO,LINESTRENOL,19092358,RxNorm,1970-01-01,2099-12-31,
2898A,0,ABUCASIS_PRINACTIVO,DIBOTERMIN ALFA,36879004,RxNorm Extension,1970-01-01,2099-12-31,
8256A,0,ABUCASIS_PRINACTIVO,COLESEVELAM,1518148,RxNorm,1970-01-01,2099-12-31,
201121A,0,ABUCASIS_PRINACTIVO,DUTASTERIDE + TAMSULOSINA,924566,RxNorm,1970-01-01,2099-12-31,
201121A,0,ABUCASIS_PRINACTIVO,DUTASTERIDE + TAMSULOSINA,989482,RxNorm,1970-01-01,2099-12-31,
9096A,0,ABUCASIS_PRINACTIVO,SIMOCTOCOG ALFA,1352213,RxNorm,1970-01-01,2099-12-31,
200535A,0,ABUCASIS_PRINACTIVO,FORMOTEROL + BUDESONIDA,939259,RxNorm,1970-01-01,2099-12-31,
200535A,0,ABUCASIS_PRINACTIVO,FORMOTEROL + BUDESONIDA,1196677,RxNorm,1970-01-01,2099-12-31,
767A,0,ABUCASIS_PRINACTIVO,TROFOSFAMIDA,19101677,RxNorm,1970-01-01,2099-12-31,
2883A,0,ABUCASIS_PRINACTIVO,PEGINTERFERON ALFA-2 A,1714165,RxNorm,1970-01-01,2099-12-31,
8261A,0,ABUCASIS_PRINACTIVO,AMBRISENTAN,1337068,RxNorm,1970-01-01,2099-12-31,
7406A,0,ABUCASIS_PRINACTIVO,IRBESARTAN,1347384,RxNorm,1970-01-01,2099-12-31,
9274A,0,ABUCASIS_PRINACTIVO,BEZLOTOXUMAB,1718211,RxNorm,1970-01-01,2099-12-31,
7400A,0,ABUCASIS_PRINACTIVO,ATORVASTATINA,1545958,RxNorm,1970-01-01,2099-12-31,
2923A,0,ABUCASIS_PRINACTIVO,ATAZANAVIR,1727223,RxNorm,1970-01-01,2099-12-31,
7123A,0,ABUCASIS_PRINACTIVO,ILOPROST,1344992,RxNorm,1970-01-01,2099-12-31,
7160A,0,ABUCASIS_PRINACTIVO,MIGLITOL,1510202,RxNorm,1970-01-01,2099-12-31,
1070A,0,ABUCASIS_PRINACTIVO,LOFEPRAMINA,19091830,RxNorm,1970-01-01,2099-12-31,
7791A,0,ABUCASIS_PRINACTIVO,CETUXIMAB,1315411,RxNorm,1970-01-01,2099-12-31,
2346A,0,ABUCASIS_PRINACTIVO,ACEMETACINA,19029398,RxNorm,1970-01-01,2099-12-31,
1198A,0,ABUCASIS_PRINACTIVO,CALCITRIOL,19035631,RxNorm,1970-01-01,2099-12-31,
212A,0,ABUCASIS_PRINACTIVO,TOPOTECAN,1378509,RxNorm,1970-01-01,2099-12-31,
3141A,0,ABUCASIS_PRINACTIVO,TOBRAMICINA,902722,RxNorm,1970-01-01,2099-12-31,
7408A,0,ABUCASIS_PRINACTIVO,BARNIDIPINA,19102106,RxNorm,1970-01-01,2099-12-31,
1704A,0,ABUCASIS_PRINACTIVO,CELIPROLOL,19049145,RxNorm,1970-01-01,2099-12-31,
8074A,0,ABUCASIS_PRINACTIVO,DARUNAVIR,1756831,RxNorm,1970-01-01,2099-12-31,
7057A,0,ABUCASIS_PRINACTIVO,CILAZAPRIL,19050216,RxNorm,1970-01-01,2099-12-31,
8052A,0,ABUCASIS_PRINACTIVO,DEFERASIROX,1786055,RxNorm,1970-01-01,2099-12-31,
2598A,0,ABUCASIS_PRINACTIVO,LANSOPRAZOL,929887,RxNorm,1970-01-01,2099-12-31,
2233A,0,ABUCASIS_PRINACTIVO,PROTIONAMIDA,19135812,RxNorm,1970-01-01,2099-12-31,
2888A,0,ABUCASIS_PRINACTIVO,PIMECROLIMUS,915935,RxNorm,1970-01-01,2099-12-31,
547A,0,ABUCASIS_PRINACTIVO,CALCIFEDIOL,19035569,RxNorm,1970-01-01,2099-12-31,
111A,0,ABUCASIS_PRINACTIVO,METAMIZOL,19031397,RxNorm,1970-01-01,2099-12-31,
3078A,0,ABUCASIS_PRINACTIVO,TILOXAPOL,943191,RxNorm,1970-01-01,2099-12-31,
1131A,0,ABUCASIS_PRINACTIVO,BUPROPION,750982,RxNorm,1970-01-01,2099-12-31,
2418A,0,ABUCASIS_PRINACTIVO,MOMETASONA,905233,RxNorm,1970-01-01,2099-12-31,
8102A,0,ABUCASIS_PRINACTIVO,MARAVIROC,1787101,RxNorm,1970-01-01,2099-12-31,
68A,0,ABUCASIS_PRINACTIVO,BLEOMICINA,1329241,RxNorm,1970-01-01,2099-12-31,
8701A,0,ABUCASIS_PRINACTIVO,PALBOCICLIB,45892075,RxNorm,1970-01-01,2099-12-31,
9163A,0,ABUCASIS_PRINACTIVO,BRIVARACETAM,35604901,RxNorm,1970-01-01,2099-12-31,
8758A,0,ABUCASIS_PRINACTIVO,MACITENTAN,44507580,RxNorm,1970-01-01,2099-12-31,
99A,0,ABUCASIS_PRINACTIVO,ALPRAZOLAM,781039,RxNorm,1970-01-01,2099-12-31,
1160A,0,ABUCASIS_PRINACTIVO,OCTOCOG ALFA,1352213,RxNorm,1970-01-01,2099-12-31,
696A,0,ABUCASIS_PRINACTIVO,CLEBOPRIDA,19050761,RxNorm,1970-01-01,2099-12-31,
8475A,0,ABUCASIS_PRINACTIVO,BOCEPREVIR,40238770,RxNorm,1970-01-01,2099-12-31,
2307A,0,ABUCASIS_PRINACTIVO,ZOPICLON,19044883,RxNorm,1970-01-01,2099-12-31,
8426A,0,ABUCASIS_PRINACTIVO,OFATUMUMAB,40167582,RxNorm,1970-01-01,2099-12-31,
2180A,0,ABUCASIS_PRINACTIVO,TENOXICAM,19041220,RxNorm,1970-01-01,2099-12-31,
2582A,0,ABUCASIS_PRINACTIVO,FLUTICASONA,1149380,RxNorm,1970-01-01,2099-12-31,
8639A,0,ABUCASIS_PRINACTIVO,CERITINIB,44818466,RxNorm,1970-01-01,2099-12-31,
9190A,0,ABUCASIS_PRINACTIVO,IXEKIZUMAB,35603563,RxNorm,1970-01-01,2099-12-31,
2846A,0,ABUCASIS_PRINACTIVO,BROMURO DE TIOTROPIO (D.O.E),1106776,RxNorm,1970-01-01,2099-12-31,
8285A,0,ABUCASIS_PRINACTIVO,ARTESUNATO,19018511,RxNorm,1970-01-01,2099-12-31,
778A,0,ABUCASIS_PRINACTIVO,DIHIDROERGOCRISTINA,19026526,RxNorm,1970-01-01,2099-12-31,
1119A,0,ABUCASIS_PRINACTIVO,MOXIFLOXACINO,1716903,RxNorm,1970-01-01,2099-12-31,
2297A,0,ABUCASIS_PRINACTIVO,SALBUTAMOL,1154343,RxNorm,1970-01-01,2099-12-31,
2767A,0,ABUCASIS_PRINACTIVO,ROPINIROL,713823,RxNorm,1970-01-01,2099-12-31,
1842A,0,ABUCASIS_PRINACTIVO,LEVOTIROXINA,1501700,RxNorm,1970-01-01,2099-12-31,
8623A,0,ABUCASIS_PRINACTIVO,MIRABEGRON,42873636,RxNorm,1970-01-01,2099-12-31,
9057A,0,ABUCASIS_PRINACTIVO,RIOCIGUAT,44506752,RxNorm,1970-01-01,2099-12-31,
1202A,0,ABUCASIS_PRINACTIVO,STREPTOCOCCUS PNEUMONIAE,43012408,RxNorm,1970-01-01,2099-12-31,
2159A,0,ABUCASIS_PRINACTIVO,PIRISUDANOL,19097999,RxNorm,1970-01-01,2099-12-31,
137A,0,ABUCASIS_PRINACTIVO,PIKETOPROFENO,19133329,RxNorm,1970-01-01,2099-12-31,
8362A,0,ABUCASIS_PRINACTIVO,TOCOFERSOLAN,19018322,RxNorm,1970-01-01,2099-12-31,
7274A,0,ABUCASIS_PRINACTIVO,MILTEFOSINA,44816310,RxNorm,1970-01-01,2099-12-31,
2591A,0,ABUCASIS_PRINACTIVO,MOCLOBEMIDA,19010652,RxNorm,1970-01-01,2099-12-31,
624A,0,ABUCASIS_PRINACTIVO,CLOFEDANOL,1150886,RxNorm,1970-01-01,2099-12-31,
9121A,0,ABUCASIS_PRINACTIVO,COBIMETINIB,35605804,RxNorm,1970-01-01,2099-12-31,
917A,0,ABUCASIS_PRINACTIVO,FACTOR VIII,1352213,RxNorm,1970-01-01,2099-12-31,
2321A,0,ABUCASIS_PRINACTIVO,CLODRONICO ACIDO,19024249,RxNorm,1970-01-01,2099-12-31,
1106A,0,ABUCASIS_PRINACTIVO,SOMATORELINA,19056701,RxNorm,1970-01-01,2099-12-31,
618A,0,ABUCASIS_PRINACTIVO,CLOBETASOL,998415,RxNorm,1970-01-01,2099-12-31,
8363A,0,ABUCASIS_PRINACTIVO,CANAKINUMAB,40161669,RxNorm,1970-01-01,2099-12-31,
2142A,0,ABUCASIS_PRINACTIVO,ENALAPRIL,1341927,RxNorm,1970-01-01,2099-12-31,
2694A,0,ABUCASIS_PRINACTIVO,TACROLIMUS,950637,RxNorm,1970-01-01,2099-12-31,
54A,0,ABUCASIS_PRINACTIVO,HIDROCORTISONA,975125,RxNorm,1970-01-01,2099-12-31,
710A,0,ABUCASIS_PRINACTIVO,DEFEROXAMINA,1711947,RxNorm,1970-01-01,2099-12-31,
2512A,0,ABUCASIS_PRINACTIVO,ROXATIDINA,19011685,RxNorm,1970-01-01,2099-12-31,
2127A,0,ABUCASIS_PRINACTIVO,PICOSULFATO SODICO,19025115,RxNorm,1970-01-01,2099-12-31,
3169A,0,ABUCASIS_PRINACTIVO,TETRAZEPAM,19041746,RxNorm,1970-01-01,2099-12-31,
8668A,0,ABUCASIS_PRINACTIVO,SIMEPREVIR,44785086,RxNorm,1970-01-01,2099-12-31,
2604A,0,ABUCASIS_PRINACTIVO,QUAZEPAM,731188,RxNorm,1970-01-01,2099-12-31,
548A,0,ABUCASIS_PRINACTIVO,NADOLOL,1313200,RxNorm,1970-01-01,2099-12-31,
8360A,0,ABUCASIS_PRINACTIVO,GOLIMUMAB,19041065,RxNorm,1970-01-01,2099-12-31,
8677A,0,ABUCASIS_PRINACTIVO,TOFACITINIB,42904205,RxNorm,1970-01-01,2099-12-31,
200079A,0,ABUCASIS_PRINACTIVO,CALCIO CARBONATO + COLECALCIFEROL,19095164,RxNorm,1970-01-01,2099-12-31,
200079A,0,ABUCASIS_PRINACTIVO,CALCIO CARBONATO + COLECALCIFEROL,19035704,RxNorm,1970-01-01,2099-12-31,
1104A,0,ABUCASIS_PRINACTIVO,DACLIZUMAB,19036892,RxNorm,1970-01-01,2099-12-31,
9090A,0,ABUCASIS_PRINACTIVO,ALECTINIB,35604657,RxNorm,1970-01-01,2099-12-31,
2906A,0,ABUCASIS_PRINACTIVO,ADALIMUMAB,1119119,RxNorm,1970-01-01,2099-12-31,
1098A,0,ABUCASIS_PRINACTIVO,METILDIGOXINA,19094483,RxNorm,1970-01-01,2099-12-31,
2444A,0,ABUCASIS_PRINACTIVO,ZOFENOPRIL,19102107,RxNorm,1970-01-01,2099-12-31,
7411A,0,ABUCASIS_PRINACTIVO,EPROSARTAN,1346686,RxNorm,1970-01-01,2099-12-31,
2150A,0,ABUCASIS_PRINACTIVO,PIRACETAM,19046654,RxNorm,1970-01-01,2099-12-31,
9135A,0,ABUCASIS_PRINACTIVO,TEDIZOLID,45775686,RxNorm,1970-01-01,2099-12-31,
88A,0,ABUCASIS_PRINACTIVO,LORMETAZEPAM,19007977,RxNorm,1970-01-01,2099-12-31,
9069A,0,ABUCASIS_PRINACTIVO,PEMBROLIZUMAB,45775965,RxNorm,1970-01-01,2099-12-31,
2897A,0,ABUCASIS_PRINACTIVO,MIGLUSTAT,19045272,RxNorm,1970-01-01,2099-12-31,
2002A,0,ABUCASIS_PRINACTIVO,NAPROXENO,1115008,RxNorm,1970-01-01,2099-12-31,
2990A,0,ABUCASIS_PRINACTIVO,PALONOSETRON,911354,RxNorm,1970-01-01,2099-12-31,
921A,0,ABUCASIS_PRINACTIVO,FENOFIBRATO,1551803,RxNorm,1970-01-01,2099-12-31,
2331A,0,ABUCASIS_PRINACTIVO,FLUOXETINA,755695,RxNorm,1970-01-01,2099-12-31,
8496A,0,ABUCASIS_PRINACTIVO,BELIMUMAB,40236987,RxNorm,1970-01-01,2099-12-31,
321A,0,ABUCASIS_PRINACTIVO,MORNIFLUMATO,19072152,RxNorm,1970-01-01,2099-12-31,
483A,0,ABUCASIS_PRINACTIVO,BENZBROMARONA,19016754,RxNorm,1970-01-01,2099-12-31,
2907A,0,ABUCASIS_PRINACTIVO,CINACALCET,1548111,RxNorm,1970-01-01,2099-12-31,
8492A,0,ABUCASIS_PRINACTIVO,AXITINIB,42709322,RxNorm,1970-01-01,2099-12-31,
8374A,0,ABUCASIS_PRINACTIVO,MEPOLIZUMAB,35606631,RxNorm,1970-01-01,2099-12-31,
2894A,0,ABUCASIS_PRINACTIVO,PEGVISOMANT,1503432,RxNorm,1970-01-01,2099-12-31,
8282A,0,ABUCASIS_PRINACTIVO,SUGAMMADEX,35604506,RxNorm,1970-01-01,2099-12-31,
356A,0,ABUCASIS_PRINACTIVO,ATENOLOL,1314002,RxNorm,1970-01-01,2099-12-31,
8353A,0,ABUCASIS_PRINACTIVO,ELTROMBOPAG,19012346,RxNorm,1970-01-01,2099-12-31,
2813A,0,ABUCASIS_PRINACTIVO,NARATRIPTAN,1118117,RxNorm,1970-01-01,2099-12-31,
2145A,0,ABUCASIS_PRINACTIVO,MISOPROSTOL,1150871,RxNorm,1970-01-01,2099-12-31,
9147A,0,ABUCASIS_PRINACTIVO,LESINURAD,35605425,RxNorm,1970-01-01,2099-12-31,
2049A,0,ABUCASIS_PRINACTIVO,CIPROFLOXACINO,1797513,RxNorm,1970-01-01,2099-12-31,
8351A,0,ABUCASIS_PRINACTIVO,PLERIXAFOR,19017581,RxNorm,1970-01-01,2099-12-31,
963A,0,ABUCASIS_PRINACTIVO,PREDNICARBATO,928110,RxNorm,1970-01-01,2099-12-31,
324A,0,ABUCASIS_PRINACTIVO,GOMA GUAR,1000979,RxNorm,1970-01-01,2099-12-31,
3254A,0,ABUCASIS_PRINACTIVO,KETAZOLAM,19003946,RxNorm,1970-01-01,2099-12-31,
36A,0,ABUCASIS_PRINACTIVO,COLECALCIFEROL,19095164,RxNorm,1970-01-01,2099-12-31,
200029A,0,ABUCASIS_PRINACTIVO,AMOXICILINA + CLAVULANICO ACIDO,1759842,RxNorm,1970-01-01,2099-12-31,
200029A,0,ABUCASIS_PRINACTIVO,AMOXICILINA + CLAVULANICO ACIDO,1713332,RxNorm,1970-01-01,2099-12-31,
2784A,0,ABUCASIS_PRINACTIVO,MANGAFODIPIR,19092105,RxNorm,1970-01-01,2099-12-31,
2992A,0,ABUCASIS_PRINACTIVO,IVABRADINA,46234437,RxNorm,1970-01-01,2099-12-31,
9093A,0,ABUCASIS_PRINACTIVO,DELAMANID,36879076,RxNorm Extension,1970-01-01,2099-12-31,
462A,0,ABUCASIS_PRINACTIVO,BECLAMIDA,19018520,RxNorm,1970-01-01,2099-12-31,
1178A,0,ABUCASIS_PRINACTIVO,ETONOGESTREL,1519936,RxNorm,1970-01-01,2099-12-31,
8088A,0,ABUCASIS_PRINACTIVO,ABATACEPT,1186087,RxNorm,1970-01-01,2099-12-31,
333A,0,ABUCASIS_PRINACTIVO,OXAZEPAM,724816,RxNorm,1970-01-01,2099-12-31,
2596A,0,ABUCASIS_PRINACTIVO,SUMATRIPTAN,1140643,RxNorm,1970-01-01,2099-12-31,
8347A,0,ABUCASIS_PRINACTIVO,FINGOLIMOD,40226579,RxNorm,1970-01-01,2099-12-31,
1144A,0,ABUCASIS_PRINACTIVO,ATOSIBAN,19122136,RxNorm,1970-01-01,2099-12-31,
2925A,0,ABUCASIS_PRINACTIVO,FULVESTRANT,1304044,RxNorm,1970-01-01,2099-12-31,
2984A,0,ABUCASIS_PRINACTIVO,DEXRAZOXANO,1353011,RxNorm,1970-01-01,2099-12-31,
2703A,0,ABUCASIS_PRINACTIVO,IODIXANOL,19003201,RxNorm,1970-01-01,2099-12-31,
8719A,0,ABUCASIS_PRINACTIVO,IBRUTINIB,44507848,RxNorm,1970-01-01,2099-12-31,
947A,0,ABUCASIS_PRINACTIVO,ESCINA,19048012,RxNorm,1970-01-01,2099-12-31,
686A,0,ABUCASIS_PRINACTIVO,LOPRAZOLAM,19042550,RxNorm,1970-01-01,2099-12-31,
3111A,0,ABUCASIS_PRINACTIVO,TIABENDAZOL,1837289,RxNorm,1970-01-01,2099-12-31,
2432A,0,ABUCASIS_PRINACTIVO,FLUCONAZOL,1754994,RxNorm,1970-01-01,2099-12-31,
200925A,0,ABUCASIS_PRINACTIVO,TOBRAMICINA + DEXAMETASONA,1518254,RxNorm,1970-01-01,2099-12-31,
200925A,0,ABUCASIS_PRINACTIVO,TOBRAMICINA + DEXAMETASONA,902722,RxNorm,1970-01-01,2099-12-31,
2861A,0,ABUCASIS_PRINACTIVO,VALGANCICLOVIR,1703063,RxNorm,1970-01-01,2099-12-31,
2122A,0,ABUCASIS_PRINACTIVO,PERICIAZINA,19053565,RxNorm,1970-01-01,2099-12-31,
9086A,0,ABUCASIS_PRINACTIVO,TUROCTOCOG ALFA,1352213,RxNorm,1970-01-01,2099-12-31,
2348A,0,ABUCASIS_PRINACTIVO,INTERFERON ALFA,19044394,RxNorm,1970-01-01,2099-12-31,
8055A,0,ABUCASIS_PRINACTIVO,DASATINIB,1358436,RxNorm,1970-01-01,2099-12-31,
2385A,0,ABUCASIS_PRINACTIVO,URAPIDIL,19101849,RxNorm,1970-01-01,2099-12-31,
9344A,0,ABUCASIS_PRINACTIVO,AVELUMAB,1593273,RxNorm,1970-01-01,2099-12-31,
2886A,0,ABUCASIS_PRINACTIVO,PARECOXIB,19003570,RxNorm,1970-01-01,2099-12-31,
1169A,0,ABUCASIS_PRINACTIVO,IOFLUPANO (123I),43531992,RxNorm,1970-01-01,2099-12-31,
1729A,0,ABUCASIS_PRINACTIVO,HIDROXIZINA,777221,RxNorm,1970-01-01,2099-12-31,
2757A,0,ABUCASIS_PRINACTIVO,LERCANIDIPINA,19015802,RxNorm,1970-01-01,2099-12-31,
2196A,0,ABUCASIS_PRINACTIVO,PRAJMALIO BITARTRATO,19135792,RxNorm,1970-01-01,2099-12-31,
8378A,0,ABUCASIS_PRINACTIVO,PASIREOTIDA,43012417,RxNorm,1970-01-01,2099-12-31,
9109A,0,ABUCASIS_PRINACTIVO,APREMILAST,44816294,RxNorm,1970-01-01,2099-12-31,
2693A,0,ABUCASIS_PRINACTIVO,QUINAGOLIDA,19024140,RxNorm,1970-01-01,2099-12-31,
2167A,0,ABUCASIS_PRINACTIVO,PIZOTIFENO,19047076,RxNorm,1970-01-01,2099-12-31,
2737A,0,ABUCASIS_PRINACTIVO,ZAFIRLUKAST,1111706,RxNorm,1970-01-01,2099-12-31,
360A,0,ABUCASIS_PRINACTIVO,METOPROLOL,1307046,RxNorm,1970-01-01,2099-12-31,
8053A,0,ABUCASIS_PRINACTIVO,PERFLUTREN,19071160,RxNorm,1970-01-01,2099-12-31,
3865A,0,ABUCASIS_PRINACTIVO,DANAZOL,1511449,RxNorm,1970-01-01,2099-12-31,
8596A,0,ABUCASIS_PRINACTIVO,VISMODEGIB,42709321,RxNorm,1970-01-01,2099-12-31,
8457A,0,ABUCASIS_PRINACTIVO,VANDETANIB,40238052,RxNorm,1970-01-01,2099-12-31,
396A,0,ABUCASIS_PRINACTIVO,AMOBARBITAL,712757,RxNorm,1970-01-01,2099-12-31,
1379A,0,ABUCASIS_PRINACTIVO,VALPROMIDA,19054995,RxNorm,1970-01-01,2099-12-31,
2431A,0,ABUCASIS_PRINACTIVO,CARVEDILOL,1346823,RxNorm,1970-01-01,2099-12-31,
162A,0,ABUCASIS_PRINACTIVO,CODEINA,1201620,RxNorm,1970-01-01,2099-12-31,
171A,0,ABUCASIS_PRINACTIVO,DACARBAZINA,1311409,RxNorm,1970-01-01,2099-12-31,
8144A,0,ABUCASIS_PRINACTIVO,PIPOBROMAN,19046625,RxNorm,1970-01-01,2099-12-31,
9123A,0,ABUCASIS_PRINACTIVO,SECUKINUMAB,45892883,RxNorm,1970-01-01,2099-12-31,
1128A,0,ABUCASIS_PRINACTIVO,PROMESTRIENO,19029079,RxNorm,1970-01-01,2099-12-31,
100243A,0,ABUCASIS_PRINACTIVO,DEFIBROTIDE,42898933,RxNorm,1970-01-01,2099-12-31,
9151A,0,ABUCASIS_PRINACTIVO,DALBAVANCIN,45774861,RxNorm,1970-01-01,2099-12-31,
8295A,0,ABUCASIS_PRINACTIVO,BILASTINA,44012547,RxNorm Extension,1970-01-01,2099-12-31,
3598A,0,ABUCASIS_PRINACTIVO,FACTOR VII,44785020,RxNorm,1970-01-01,2099-12-31,
1084A,0,ABUCASIS_PRINACTIVO,INDORAMINA,19078808,RxNorm,1970-01-01,2099-12-31,
3172A,0,ABUCASIS_PRINACTIVO,TRIMEBUTINA,19005512,RxNorm,1970-01-01,2099-12-31,
7423A,0,ABUCASIS_PRINACTIVO,VALSARTAN,1308842,RxNorm,1970-01-01,2099-12-31,
9260A,0,ABUCASIS_PRINACTIVO,OLARATUMAB,1718346,RxNorm,1970-01-01,2099-12-31,
2858A,0,ABUCASIS_PRINACTIVO,ESCITALOPRAM,715939,RxNorm,1970-01-01,2099-12-31,
8312A,0,ABUCASIS_PRINACTIVO,ESLICARBAZEPINA,44507780,RxNorm,1970-01-01,2099-12-31,
1003A,0,ABUCASIS_PRINACTIVO,IOPENTOL,19069110,RxNorm,1970-01-01,2099-12-31,
2340A,0,ABUCASIS_PRINACTIVO,AZTREONAM,1715117,RxNorm,1970-01-01,2099-12-31,
2537A,0,ABUCASIS_PRINACTIVO,SERTRALINA,739138,RxNorm,1970-01-01,2099-12-31,
881A,0,ABUCASIS_PRINACTIVO,ETOFIBRATO,19060156,RxNorm,1970-01-01,2099-12-31,
2534A,0,ABUCASIS_PRINACTIVO,TIZANIDINA,778474,RxNorm,1970-01-01,2099-12-31,
160A,0,ABUCASIS_PRINACTIVO,ESTRADIOL,1548195,RxNorm,1970-01-01,2099-12-31,
1301A,0,ABUCASIS_PRINACTIVO,ESTRIOL,19049038,RxNorm,1970-01-01,2099-12-31,
617A,0,ABUCASIS_PRINACTIVO,CLIOQUINOL,980867,RxNorm,1970-01-01,2099-12-31,
2290A,0,ABUCASIS_PRINACTIVO,SACCHAROMYCES BOULARDII,991855,RxNorm,1970-01-01,2099-12-31,
1878A,0,ABUCASIS_PRINACTIVO,MEBEVERINA,19008994,RxNorm,1970-01-01,2099-12-31,
2934A,0,ABUCASIS_PRINACTIVO,INSULINA DETEMIR,1516976,RxNorm,1970-01-01,2099-12-31,
8553A,0,ABUCASIS_PRINACTIVO,AFLIBERCEPT,40244266,RxNorm,1970-01-01,2099-12-31,
8348A,0,ABUCASIS_PRINACTIVO,ULIPRISTAL,40225722,RxNorm,1970-01-01,2099-12-31,
1269A,0,ABUCASIS_PRINACTIVO,SIROLIMUS,19034726,RxNorm,1970-01-01,2099-12-31,
200185A,0,ABUCASIS_PRINACTIVO,ESTREPTOQUINASA + ESTREPTODORNASA,19136184,RxNorm,1970-01-01,2099-12-31,
200185A,0,ABUCASIS_PRINACTIVO,ESTREPTOQUINASA + ESTREPTODORNASA,19136187,RxNorm,1970-01-01,2099-12-31,
1229A,0,ABUCASIS_PRINACTIVO,AMPRENAVIR,1789428,RxNorm,1970-01-01,2099-12-31,
