source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
358.2,0,ABUCASIS_CIE9,Myoneural Toxic Disorders,76396,SNOMED,1970-01-01,2099-12-31,
808.8,0,ABUCASIS_CIE9,Neom Pelvic Fracture-Closed,77129,SNOMED,1970-01-01,2099-12-31,
298.1,0,ABUCASIS_CIE9,Type Of Rough Psicosis,4100382,SNOMED,1970-01-01,2099-12-31,
438.7,0,ABUCASIS_CIE9,Vision Disorders,43531583,SNOMED,1970-01-01,2099-12-31,
358.1,0,ABUCASIS_CIE9,Sort Myasthenic Syndromes In Diseases. Other Concept.,432893,SNOMED,1970-01-01,2099-12-31,
902.41,0,ABUCASIS_CIE9,Renal Artery Injury,192767,SNOMED,1970-01-01,2099-12-31,
924.2,0,ABUCASIS_CIE9,"Contusion Of Ankle And Foot, Salvo Finger (S) Of Pie",4051770,SNOMED,1970-01-01,2099-12-31,
358,0,ABUCASIS_CIE9,Myoneural Toxic Disorders,377263,SNOMED,1970-01-01,2099-12-31,
368.15,0,ABUCASIS_CIE9,Other Artifacts And Phenomena Entoptics Visuals,380707,SNOMED,1970-01-01,2099-12-31,
902.42,0,ABUCASIS_CIE9,Renal Vein Injuries,195125,SNOMED,1970-01-01,2099-12-31,
250.51,0,ABUCASIS_CIE9,Diabetes With Manif. Ophthalmologist. I Type As Indicated No Uncontrolled,42538169,SNOMED,1970-01-01,2099-12-31,
902.49,0,ABUCASIS_CIE9,Renal Injury Another Glass,195400,SNOMED,1970-01-01,2099-12-31,
426.7,0,ABUCASIS_CIE9,Excitement Atrioventricular Anomala,313224,SNOMED,1970-01-01,2099-12-31,
357.3,0,ABUCASIS_CIE9,Polyneuropathy Malignant Disease,378420,SNOMED,1970-01-01,2099-12-31,
372.41,0,ABUCASIS_CIE9,Peripheral Pterygium Stationary,372646,SNOMED,1970-01-01,2099-12-31,
289.0,0,ABUCASIS_CIE9,Secondary Polycythemia,435790,SNOMED,1970-01-01,2099-12-31,
279.4,0,ABUCASIS_CIE9,Unrated Autoimmune Disease. Under Another Concept,434621,SNOMED,1970-01-01,2099-12-31,
844,0,ABUCASIS_CIE9,Sprains And Strains Knee And Leg,76836,SNOMED,1970-01-01,2099-12-31,
902.5,0,ABUCASIS_CIE9,Injury Of Blood Vessels Ilíacos,198019,SNOMED,1970-01-01,2099-12-31,
216.3,0,ABUCASIS_CIE9,N. Benig.Piel Of Other Parties And Parties Not Face Especif.De,140966,SNOMED,1970-01-01,2099-12-31,
572,0,ABUCASIS_CIE9,Liver Abscess And Sequels Of Chronic Liver Enfernedad,194984,SNOMED,1970-01-01,2099-12-31,
902.50,0,ABUCASIS_CIE9,"Lesion Vessel (S) Iliac (S), Unspecified",198019,SNOMED,1970-01-01,2099-12-31,
357.1,0,ABUCASIS_CIE9,Polyneuropathy Collagen Vascular Disease,375260,SNOMED,1970-01-01,2099-12-31,
902.52,0,ABUCASIS_CIE9,Vein Injuries Hypogastric,443644,SNOMED,1970-01-01,2099-12-31,
572.1,0,ABUCASIS_CIE9,Pyaemia Portal,192670,SNOMED,1970-01-01,2099-12-31,
362.11,0,ABUCASIS_CIE9,Hypertensive Retinopathy,376965,SNOMED,1970-01-01,2099-12-31,
374,0,ABUCASIS_CIE9,Other Disorders Of Eyelid,376125,SNOMED,1970-01-01,2099-12-31,
902.53,0,ABUCASIS_CIE9,Injury Iliac Artery,200881,SNOMED,1970-01-01,2099-12-31,
099.0,0,ABUCASIS_CIE9,Chancroid,138973,SNOMED,1970-01-01,2099-12-31,
902.54,0,ABUCASIS_CIE9,Injuries Of Vein Iliac,80576,SNOMED,1970-01-01,2099-12-31,
366.52,0,ABUCASIS_CIE9,Other Secondary Cataract Without Vision Dimming,441846,SNOMED,1970-01-01,2099-12-31,
356.3,0,ABUCASIS_CIE9,Refsum Disease,4101333,SNOMED,1970-01-01,2099-12-31,
573.2,0,ABUCASIS_CIE9,Hepatitis In Other Enfer. Infect. Sort. Under Another Concept,194087,SNOMED,1970-01-01,2099-12-31,
902.55,0,ABUCASIS_CIE9,Uterine Artery Injury,194797,SNOMED,1970-01-01,2099-12-31,
355.71,0,ABUCASIS_CIE9,Causalgia Lower Limb,4237198,SNOMED,1970-01-01,2099-12-31,
238.73,0,ABUCASIS_CIE9,High Grade Myelodysplastic Syndrome,136949,SNOMED,1970-01-01,2099-12-31,
355.7,0,ABUCASIS_CIE9,Other Mononeuritis Lower Limb,4177483,SNOMED,1970-01-01,2099-12-31,
902.56,0,ABUCASIS_CIE9,Uterine Vein Injuries,200882,SNOMED,1970-01-01,2099-12-31,
573.4,0,ABUCASIS_CIE9,Liver Infarction,194417,SNOMED,1970-01-01,2099-12-31,
573.5,0,ABUCASIS_CIE9,Hepatopulmonary Syndrome,4159144,SNOMED,1970-01-01,2099-12-31,
742.59,0,ABUCASIS_CIE9,Spinal Cord Abnormalities -Other Uncoded,133013,SNOMED,1970-01-01,2099-12-31,
902.59,0,ABUCASIS_CIE9,Injury Another Glass Iliac,198019,SNOMED,1970-01-01,2099-12-31,
355.4,0,ABUCASIS_CIE9,Internal Popliteal Nerve Injury,4161309,SNOMED,1970-01-01,2099-12-31,
998.89,0,ABUCASIS_CIE9,Other Specified Complications,442019,SNOMED,1970-01-01,2099-12-31,
902.8,0,ABUCASIS_CIE9,Other Injuries Of Vessels Specified Sanguin Abdomen / Pelvis,438600,SNOMED,1970-01-01,2099-12-31,
355.2,0,ABUCASIS_CIE9,Other Injury Femoral Nerve,439807,SNOMED,1970-01-01,2099-12-31,
902.81,0,ABUCASIS_CIE9,Ovarian Artery Injury,198599,SNOMED,1970-01-01,2099-12-31,
902.82,0,ABUCASIS_CIE9,Ovarian Vein Injuries,197148,SNOMED,1970-01-01,2099-12-31,
528.00,0,ABUCASIS_CIE9,"Stomatitis And Mucositis, Unspecified",138455,SNOMED,1970-01-01,2099-12-31,
353.5,0,ABUCASIS_CIE9,Neuralgic Disuse Atrophy,377271,SNOMED,1970-01-01,2099-12-31,
996.31,0,ABUCASIS_CIE9,Complication Mechanics Urethral Catheter (Ongoing),194847,SNOMED,1970-01-01,2099-12-31,
902.87,0,ABUCASIS_CIE9,Multivessel Injury Of Abdomen / Pelvis,432480,SNOMED,1970-01-01,2099-12-31,
353.3,0,ABUCASIS_CIE9,Injuries Roots Dorsales Ncoc,137858,SNOMED,1970-01-01,2099-12-31,
716.4,0,ABUCASIS_CIE9,Transient Arthropathy,81930,SNOMED,1970-01-01,2099-12-31,
352.6,0,ABUCASIS_CIE9,Paralisis Multiple Cranial Nerve,437543,SNOMED,1970-01-01,2099-12-31,
618.9,0,ABUCASIS_CIE9,Prolapse Genital Neom,199876,SNOMED,1970-01-01,2099-12-31,
902.89,0,ABUCASIS_CIE9,Injuries Of Vessel Specified Ncoc Of Other Abdomen / Pelvis,438600,SNOMED,1970-01-01,2099-12-31,
352.5,0,ABUCASIS_CIE9,Nerve Disorders Hypoglossal (12§),435537,SNOMED,1970-01-01,2099-12-31,
352.4,0,ABUCASIS_CIE9,Accessory Nerve Disorders (11§),437547,SNOMED,1970-01-01,2099-12-31,
352.3,0,ABUCASIS_CIE9,Nerve Disorders Pneumogastric (10§),432307,SNOMED,1970-01-01,2099-12-31,
721.8,0,ABUCASIS_CIE9,Other Related Disorders From Column,44782549,SNOMED,1970-01-01,2099-12-31,
415.11,0,ABUCASIS_CIE9,Stroke And Pulmonary Iatrogenic Infarction,40480461,SNOMED,1970-01-01,2099-12-31,
574.7,0,ABUCASIS_CIE9,Calculations Gallbladder And Biliary Duct With Other Cholecystitis,201614,SNOMED,1970-01-01,2099-12-31,
379.03,0,ABUCASIS_CIE9,Anterior Scleritis,441582,SNOMED,1970-01-01,2099-12-31,
903,0,ABUCASIS_CIE9,Injury Of Upper Limb Blood Vessels Of,201164,SNOMED,1970-01-01,2099-12-31,
574.71,0,ABUCASIS_CIE9,"Calculations And Duct Vesicula Bil. With Colecist., With Obstruc",201614,SNOMED,1970-01-01,2099-12-31,
903.0,0,ABUCASIS_CIE9,Injury Of Blood Vessels Axillary,4055472,SNOMED,1970-01-01,2099-12-31,
00124,0,ABUCASIS_CIE9,Despair,4062071,SNOMED,1970-01-01,2099-12-31,
903.00,0,ABUCASIS_CIE9,"Axillary Vessel Injury, Not Specified",4055472,SNOMED,1970-01-01,2099-12-31,
574.8,0,ABUCASIS_CIE9,Calculations Gallbladder And Biliary Duct With Acute And Chronic Cholecystitis,443421,SNOMED,1970-01-01,2099-12-31,
728.3,0,ABUCASIS_CIE9,Other Specific Muscle Disorders,72618,SNOMED,1970-01-01,2099-12-31,
574.80,0,ABUCASIS_CIE9,Calculations Vesic.Y Cond. Bil. With Colec. Acute And Cron. Without Me,443421,SNOMED,1970-01-01,2099-12-31,
433.1,0,ABUCASIS_CIE9,Occlusion And Stenosis Carotid Arteries-Precerebral,4288310,SNOMED,1970-01-01,2099-12-31,
903.01,0,ABUCASIS_CIE9,Artery Injury Axillary,438608,SNOMED,1970-01-01,2099-12-31,
903.02,0,ABUCASIS_CIE9,Vein Injuries Axillary,434531,SNOMED,1970-01-01,2099-12-31,
396.2,0,ABUCASIS_CIE9,Enough. Mitral Valve Stenosis-Valv. Aortic,320115,SNOMED,1970-01-01,2099-12-31,
616.2,0,ABUCASIS_CIE9,Gland Cyst Bartholin,259865,SNOMED,1970-01-01,2099-12-31,
574.81,0,ABUCASIS_CIE9,"Calculations Vesic.Y Cond. Bil. With Colec. Acute And Chron., Ob",443421,SNOMED,1970-01-01,2099-12-31,
241.9,0,ABUCASIS_CIE9,Nontoxic Nodular Goiter And Unspecified,136661,SNOMED,1970-01-01,2099-12-31,
452,0,ABUCASIS_CIE9,Portal Vein Thrombosis,199837,SNOMED,1970-01-01,2099-12-31,
352.2,0,ABUCASIS_CIE9,Nerve Disorders Other Glosofarigeo (9§),435803,SNOMED,1970-01-01,2099-12-31,
295.34,0,ABUCASIS_CIE9,Paranoid Schizophrenia - Acute Exacerbation Chronicle,437243,SNOMED,1970-01-01,2099-12-31,
352.0,0,ABUCASIS_CIE9,Olfactory Nerve Disorders (1§),435253,SNOMED,1970-01-01,2099-12-31,
304.0,0,ABUCASIS_CIE9,Type Opioid Dependence,438120,SNOMED,1970-01-01,2099-12-31,
447.1,0,ABUCASIS_CIE9,Taper Artery,317305,SNOMED,1970-01-01,2099-12-31,
352,0,ABUCASIS_CIE9,Cranial Nerve Disorders Other,441848,SNOMED,1970-01-01,2099-12-31,
587,0,ABUCASIS_CIE9,Renal Sclerosis Neom,4140207,SNOMED,1970-01-01,2099-12-31,
575.1,0,ABUCASIS_CIE9,Other Cholecystitis,192956,SNOMED,1970-01-01,2099-12-31,
351.1,0,ABUCASIS_CIE9,Ganglionitis Geniculate,376963,SNOMED,1970-01-01,2099-12-31,
903.1,0,ABUCASIS_CIE9,Brachial Vessel Injury,201164,SNOMED,1970-01-01,2099-12-31,
903.2,0,ABUCASIS_CIE9,Radiales Vessel Injury,314208,SNOMED,1970-01-01,2099-12-31,
362.34,0,ABUCASIS_CIE9,Transient Retinal Arterial Occlusion,433195,SNOMED,1970-01-01,2099-12-31,
903.3,0,ABUCASIS_CIE9,Ulnar Vessel Injury,441725,SNOMED,1970-01-01,2099-12-31,
903.4,0,ABUCASIS_CIE9,Artery Injury Palmar,313902,SNOMED,1970-01-01,2099-12-31,
350.9,0,ABUCASIS_CIE9,Nerve Disorder Trigeminal Unspecified,440703,SNOMED,1970-01-01,2099-12-31,
350.8,0,ABUCASIS_CIE9,Other Specified Disorders Trigeminal Nerve,440703,SNOMED,1970-01-01,2099-12-31,
903.5,0,ABUCASIS_CIE9,Digital Vessel Injury,194209,SNOMED,1970-01-01,2099-12-31,
349.8,0,ABUCASIS_CIE9,Other Specified Disorders Of The Nervous System,376337,SNOMED,1970-01-01,2099-12-31,
349.39,0,ABUCASIS_CIE9,Other Tear Dural,4134439,SNOMED,1970-01-01,2099-12-31,
576.3,0,ABUCASIS_CIE9,Drilling Bile Duct,192957,SNOMED,1970-01-01,2099-12-31,
349.31,0,ABUCASIS_CIE9,Accidental Tearing Puncture Or Dural During A Procedure,4134544,SNOMED,1970-01-01,2099-12-31,
576.5,0,ABUCASIS_CIE9,Spasm Of Sphincter Of Oddi,441067,SNOMED,1970-01-01,2099-12-31,
349.3,0,ABUCASIS_CIE9,Tear Dural,4134439,SNOMED,1970-01-01,2099-12-31,
349.1,0,ABUCASIS_CIE9,Complication Snc Originating In Implanted Surgical Device.,377855,SNOMED,1970-01-01,2099-12-31,
348.81,0,ABUCASIS_CIE9,Temporal Sclerosis,40491436,SNOMED,1970-01-01,2099-12-31,
347.11,0,ABUCASIS_CIE9,Narcolepsy In Conditions Classified Elsewhere With Cataplexy,437854,SNOMED,1970-01-01,2099-12-31,
911.0,0,ABUCASIS_CIE9,Abrasion Trunk Or Burn-Uninfected,199192,SNOMED,1970-01-01,2099-12-31,
347.10,0,ABUCASIS_CIE9,Narcolepsy In Conditions Classified Elsewhere Without Cataplexy,436100,SNOMED,1970-01-01,2099-12-31,
405.99,0,ABUCASIS_CIE9,Other Secondary Hypertension Neom,319826,SNOMED,1970-01-01,2099-12-31,
903.8,0,ABUCASIS_CIE9,Other Vessels Specified Injury Upper Extremity,201164,SNOMED,1970-01-01,2099-12-31,
347.1,0,ABUCASIS_CIE9,Narcolepsy In Conditions Classified Elsewhere,436100,SNOMED,1970-01-01,2099-12-31,
347.01,0,ABUCASIS_CIE9,Narcolepsy With Cataplexy,437854,SNOMED,1970-01-01,2099-12-31,
579.1,0,ABUCASIS_CIE9,Tropical Sprue,193521,SNOMED,1970-01-01,2099-12-31,
579.2,0,ABUCASIS_CIE9,Blind Loop Syndrome (Sind. Of Blind Asa),196732,SNOMED,1970-01-01,2099-12-31,
347,0,ABUCASIS_CIE9,Cataplexy & Narcolepsy,437854,SNOMED,1970-01-01,2099-12-31,
354.8,0,ABUCASIS_CIE9,Mononeuritis Other Upper Limb,43531027,SNOMED,1970-01-01,2099-12-31,
162.5,0,ABUCASIS_CIE9,"N. Malignant Lower Lobe, Bronchus Or Lung",4157454,SNOMED,1970-01-01,2099-12-31,
903.9,0,ABUCASIS_CIE9,Blood Vessel Injury Neom Tip Superior,201164,SNOMED,1970-01-01,2099-12-31,
579.4,0,ABUCASIS_CIE9,Pancreatic Steatorrhea,200146,SNOMED,1970-01-01,2099-12-31,
212.0,0,ABUCASIS_CIE9,"N. Benigna Nasal Cavity, Middle Ear And Sinuses",442110,SNOMED,1970-01-01,2099-12-31,
714,0,ABUCASIS_CIE9,Arthritis Rheumatoid And Other Inflammatory Poliartropias,4291025,SNOMED,1970-01-01,2099-12-31,
191.8,0,ABUCASIS_CIE9,N. Malignant Brain Of Other Parties,372849,SNOMED,1970-01-01,2099-12-31,
294.11,0,ABUCASIS_CIE9,Dementia In Diseases Classified Elsewhere With Alte,374888,SNOMED,1970-01-01,2099-12-31,
904,0,ABUCASIS_CIE9,Injuries Of Vessels Of Lower Limb And Sites Neom,321726,SNOMED,1970-01-01,2099-12-31,
346.92,0,ABUCASIS_CIE9,"Migraña Unspecified, Without Mention Of Migraine Treatment Resistant With Status Migrainosus",377844,SNOMED,1970-01-01,2099-12-31,
524.63,0,ABUCASIS_CIE9,Articular Disc Disruption (Reduced / Unreduced),74399,SNOMED,1970-01-01,2099-12-31,
904.0,0,ABUCASIS_CIE9,Common Femoral Artery Injury,75126,SNOMED,1970-01-01,2099-12-31,
128.0,0,ABUCASIS_CIE9,Toxocariasis,432249,SNOMED,1970-01-01,2099-12-31,
295.82,0,ABUCASIS_CIE9,Schizophrenia Other Specified - Chronicle,4105330,SNOMED,1970-01-01,2099-12-31,
904.1,0,ABUCASIS_CIE9,Injury Sfa,73085,SNOMED,1970-01-01,2099-12-31,
346.91,0,ABUCASIS_CIE9,"Migraña Not Specified, With Migraine Treatment Resistant Well Displayed Status Unmentioned Migrainosus",443615,SNOMED,1970-01-01,2099-12-31,
205.1,0,ABUCASIS_CIE9,Chronic Myelogenous Leukemia,134603,SNOMED,1970-01-01,2099-12-31,
230.1,0,ABUCASIS_CIE9,Esophageal Carcinoma,28109,SNOMED,1970-01-01,2099-12-31,
128,0,ABUCASIS_CIE9,Helminthiasis Other And Unspecified Helminthiasis,441793,SNOMED,1970-01-01,2099-12-31,
253.0,0,ABUCASIS_CIE9,Acromegaly And Pituitary Gigantism,28403,SNOMED,1970-01-01,2099-12-31,
753.12,0,ABUCASIS_CIE9,"Polycystic Kidney, Unspecified Type",4220238,SNOMED,1970-01-01,2099-12-31,
523.33,0,ABUCASIS_CIE9,Acute Periodontitis,132943,SNOMED,1970-01-01,2099-12-31,
998.6,0,ABUCASIS_CIE9,Persistent Postoperative Fistula,436003,SNOMED,1970-01-01,2099-12-31,
381.1,0,ABUCASIS_CIE9,Serous Otitis Media Chronicle,381301,SNOMED,1970-01-01,2099-12-31,
904.2,0,ABUCASIS_CIE9,Femoral Vein Injuries,437149,SNOMED,1970-01-01,2099-12-31,
249.0,0,ABUCASIS_CIE9,Diabetes Mellitus School Without Mention Of Complication,195771,SNOMED,1970-01-01,2099-12-31,
127.8,0,ABUCASIS_CIE9,Helminthiasis Intestinal Mixta,194873,SNOMED,1970-01-01,2099-12-31,
692.74,0,ABUCASIS_CIE9,Other Solar Radiation Dermatitis Chronicle,4239682,SNOMED,1970-01-01,2099-12-31,
719.0,0,ABUCASIS_CIE9,Joint Leak,79903,SNOMED,1970-01-01,2099-12-31,
904.4,0,ABUCASIS_CIE9,Injury Of Blood Vessels Popliteal,442581,SNOMED,1970-01-01,2099-12-31,
403.10,0,ABUCASIS_CIE9,"Chronic Kidney Disease Hypertensive Benign Chronic Kidney Disease With Stadium I To Stage Iv, Or Unspecified",193493,SNOMED,1970-01-01,2099-12-31,
904.40,0,ABUCASIS_CIE9,"Lesion Vessel (S) Popliteal (S), Unspecified",442581,SNOMED,1970-01-01,2099-12-31,
300.20,0,ABUCASIS_CIE9,Phobia Not Specified,4304010,SNOMED,1970-01-01,2099-12-31,
346.82,0,ABUCASIS_CIE9,Other Forms Of Migraine Without Mention Of Migraine Treatment Resistant With Status Migrainosus,377844,SNOMED,1970-01-01,2099-12-31,
618.3,0,ABUCASIS_CIE9,Full Prolapse Uterovaginal,193528,SNOMED,1970-01-01,2099-12-31,
580,0,ABUCASIS_CIE9,Acute Glomerulonephritis,435308,SNOMED,1970-01-01,2099-12-31,
388.0,0,ABUCASIS_CIE9,Alterations And Vascular Of Degenerative Heard,442610,SNOMED,1970-01-01,2099-12-31,
346.81,0,ABUCASIS_CIE9,Other Forms Of Migraine With Migraine Treatment Resistant Well Displayed Status Unmentioned Migrainosus,443615,SNOMED,1970-01-01,2099-12-31,
250.20,0,ABUCASIS_CIE9,Diabetes With Type Ii Or Hyperosmolarity Esp. Uncontrolled Not Set,201530,SNOMED,1970-01-01,2099-12-31,
580.0,0,ABUCASIS_CIE9,Acute Glomerulonephritis Proliferative,259070,SNOMED,1970-01-01,2099-12-31,
904.41,0,ABUCASIS_CIE9,Popliteal Artery Injury,435684,SNOMED,1970-01-01,2099-12-31,
580.4,0,ABUCASIS_CIE9,Acute Glomerulonephritis Progressive Evolution Quick,196464,SNOMED,1970-01-01,2099-12-31,
580.8,0,ABUCASIS_CIE9,Acute Glomerulonephritis With Other Specified Renal Injury,435308,SNOMED,1970-01-01,2099-12-31,
580.81,0,ABUCASIS_CIE9,Acute Glomerulonephritis In Other Diseases,435320,SNOMED,1970-01-01,2099-12-31,
904.42,0,ABUCASIS_CIE9,Popliteal Vein Injury,434224,SNOMED,1970-01-01,2099-12-31,
580.89,0,ABUCASIS_CIE9,Acute Glomerulonephritis With Other Injury Renal Especific.Ncoc,435308,SNOMED,1970-01-01,2099-12-31,
581,0,ABUCASIS_CIE9,Nephrotic Syndrome,195314,SNOMED,1970-01-01,2099-12-31,
581.0,0,ABUCASIS_CIE9,Nephrotic Syndrome And Glomerulonephritis Proliferative,197319,SNOMED,1970-01-01,2099-12-31,
581.2,0,ABUCASIS_CIE9,Sind. Nephrotic And Glomerulonephritis Membranous-Proliferative,192362,SNOMED,1970-01-01,2099-12-31,
904.5,0,ABUCASIS_CIE9,Injury Of Blood Vessels Tibial,438024,SNOMED,1970-01-01,2099-12-31,
581.8,0,ABUCASIS_CIE9,Nephrotic Syndrome With Other Injuries Patol. Renal Specified,195314,SNOMED,1970-01-01,2099-12-31,
581.89,0,ABUCASIS_CIE9,Sind. Nephrotic With Other Injuries Patol. Renal Specified Ncoc,195314,SNOMED,1970-01-01,2099-12-31,
909.3,0,ABUCASIS_CIE9,Late Effect Of Complications Of Medical Care / Quirurgic,434814,SNOMED,1970-01-01,2099-12-31,
904.50,0,ABUCASIS_CIE9,"Lesion Vessel (S) Tibial (Es), Unspecified",438024,SNOMED,1970-01-01,2099-12-31,
782.9,0,ABUCASIS_CIE9,Other Symptoms Involving Skin / Tissue Integumentary,4317258,SNOMED,1970-01-01,2099-12-31,
582,0,ABUCASIS_CIE9,Chronic Glomerulonephritis,312358,SNOMED,1970-01-01,2099-12-31,
741.90,0,ABUCASIS_CIE9,Spina Bifida Without Mention Of Hydrocephalus-Region No Specs.,376224,SNOMED,1970-01-01,2099-12-31,
362.31,0,ABUCASIS_CIE9,Central Retinal Artery Occlusion,437540,SNOMED,1970-01-01,2099-12-31,
582.4,0,ABUCASIS_CIE9,Chronic Glomerulonephritis Progressive Evolution Quick,196464,SNOMED,1970-01-01,2099-12-31,
904.51,0,ABUCASIS_CIE9,Anterior Tibial Artery Injury,437152,SNOMED,1970-01-01,2099-12-31,
904.52,0,ABUCASIS_CIE9,Anterior Tibial Vein Injuries,440257,SNOMED,1970-01-01,2099-12-31,
582.8,0,ABUCASIS_CIE9,Chronic Glomerulonephritis With Other Specified Renal Injury,312358,SNOMED,1970-01-01,2099-12-31,
478.31,0,ABUCASIS_CIE9,Vocal Cord Paralysis / Larynx Unilat.Parcial,261599,SNOMED,1970-01-01,2099-12-31,
873.60,0,ABUCASIS_CIE9,Mouth Open Wound-Interior-Site Neom Uncomplicated,134517,SNOMED,1970-01-01,2099-12-31,
904.53,0,ABUCASIS_CIE9,Posterior Tibial Artery Injury,440572,SNOMED,1970-01-01,2099-12-31,
904.54,0,ABUCASIS_CIE9,Posterior Tibial Vein Injuries,442321,SNOMED,1970-01-01,2099-12-31,
904.6,0,ABUCASIS_CIE9,Injury Of Blood Vessels Plantar Profundos,319967,SNOMED,1970-01-01,2099-12-31,
346.71,0,ABUCASIS_CIE9,Chronic Migraine Aura Without With Migraine Treatment Resistant Well Displayed Status Unmentioned Migrainosus,43530652,SNOMED,1970-01-01,2099-12-31,
904.7,0,ABUCASIS_CIE9,Other Specified Injury Lower Extremity Vessels,321726,SNOMED,1970-01-01,2099-12-31,
345.51,0,ABUCASIS_CIE9,Epilepsy. Partial Unmentioned Alt. Conoc. Epilepsy With Incura,4101747,SNOMED,1970-01-01,2099-12-31,
428.2,0,ABUCASIS_CIE9,Heart Failure Systolic,443580,SNOMED,1970-01-01,2099-12-31,
583.0,0,ABUCASIS_CIE9,Nephritis And Nephropathy (No Acute Or Chronic) Proliferative,197319,SNOMED,1970-01-01,2099-12-31,
583.4,0,ABUCASIS_CIE9,Nefritis / Nefropat. (No Acute Or Cron.) Progres. Evol. Rapida,196464,SNOMED,1970-01-01,2099-12-31,
583.6,0,ABUCASIS_CIE9,Nefritis / Nephropathy (No Acute Or Cron.) Bark Necrosis With,40480627,SNOMED,1970-01-01,2099-12-31,
904.8,0,ABUCASIS_CIE9,Neom Blood Vessel Injury Of Lower Limb,321726,SNOMED,1970-01-01,2099-12-31,
583.7,0,ABUCASIS_CIE9,Nefritis / Nephropathy (No Acute Or Cron.) Necrosis Spinal Cord With,444409,SNOMED,1970-01-01,2099-12-31,
127.7,0,ABUCASIS_CIE9,Other Specified Intestinal Helminthiasis,201221,SNOMED,1970-01-01,2099-12-31,
127.6,0,ABUCASIS_CIE9,Tricoestrongiliasis,443956,SNOMED,1970-01-01,2099-12-31,
127.5,0,ABUCASIS_CIE9,Capillariasis,197218,SNOMED,1970-01-01,2099-12-31,
127.3,0,ABUCASIS_CIE9,Trichocephaliasis,196907,SNOMED,1970-01-01,2099-12-31,
